State of Oregon Department of Environmental Quality,,,,,,,,,,
"Underground Storage Tank Facility List as of July 1, 2024",,,,,,,,,,
"Sorted by Zip Code, then by Facility Name",,,,,,,,,,
ID,FACILITY NAME,ADDRESS,CITY,ZIP,PHONE ,PERMITTEE,"#
ALL
Tank","#
ACTIVETANK","#
DECOMM
Tank","#
PERMITTank"
2070,SILETZ TRUCKING CO,4680 INDEPENDENCE HWY N,INDEPENDENCE,97351,(503)838-0050,"DAVID G RILEY, SHOP FOREMAN",1,,1,
4431,"TRUAX CORPORATION, #32",1410 MONMOUTH BLVD,INDEPENDENCE,97351,(503) 758-1500,Tom Lathrop,3,3,,3
11185,"TURENE, MARY",715 N MAIN,INDEPENDENCE,97351,(503)585-4422,"MARY TURENE, OWNER",2,,2,
10436,VALLEY CONCRETE & GRAVEL COMPANY,15 C ST,INDEPENDENCE,97351,(503),,1,,1,
3413,ANKENY REFUGE,2301 WINTEL RD,JEFFERSON,97352,(503)327-2444,"JON ANDERSON, MAINTENANCE WORKER",1,,1,
9629,BRADLEY BUS COMPANY,337 CONSER ST,JEFFERSON,97352,(503) 327-2845,GENE BRADLEY,1,,1,
10051,DARREL DEAN DAVIDSON,3636 TALBOT RD S,JEFFERSON,97352,(503)327-2416,"DARREL D. DAVIDSON, OWNER",1,,1,
1973,M.S.P. CHEVRON STATION #19,187 2ND ST,JEFFERSON,97352,541-758-1500,Tom Lathrop,4,4,,4
5463,SANTIAM FARMS INC,4724 BUENA VISTA RD S,JEFFERSON,97352,(503) 327-2394,"RON OR KEN KREBS, OWNERS",1,,1,
1244,TERRY'S BP,137 OLD PACIFIC HWY,JEFFERSON,97352,(503)327-3033,ALVIN OBERSON,4,,4,
3611,TRUAX TIRE STORES,686 N 2ND ST,JEFFERSON,97352,(503) 588-0455,"P MEYER, MANAGER",1,,1,
3768,"WESTERN FARM SERVICE, INC.",409 HAZEL ST,JEFFERSON,97352,(503) 928-3391,"WILLIAM H. WELTER, CONTROLLER",1,,1,
1685,(NONE),211 MAIN ST,LEBANON,97355,(503)451-3298,"TOM PLINSKI, RENTER",2,,2,
12647,7-11 STORE # 24230,1490 S MAIN ST,LEBANON,97355,(206) 369-8383,PAUL FAIRBAIRN,3,,3,
6516,AT&T - PETERSON BT,SANDRIDGE RD 3.7 MILES W OF LEBANON,LEBANON,97355,(503)295-6076,"DONALD PAGE, SUPERVISOR",1,,1,
6308,BAUMAN LUMBER,HWY 20,LEBANON,97355,(503) 926-7771,"RICHARD L. BARRETT, ENGINEER",5,,5,
3412,BN RR - WELDWOOD #357,T12S R2W S23,WELDWOOD,97355,(503)241-6238,"F.L. WILLIAMS, B & B INSPECTOR",1,,1,
4987,C & K'S FUEL MART,530 CASCADE DR,LEBANON,97355,(503) 258-2817,KENNELL & CONNIE CURTIS,4,,4,
6297,CASCADE LOGGING - TRUCK SHOP,COUNTY RD 24,LEBANON,97355,(503)926-7771,"RICHARD L BARRETT, ENGINEER",1,,1,
2265,"CONSUMERS POWER, INC.",W OAK ST,LEBANON,97355,(503) 929-3124,"ED BURRIER, PURCHASING AGENT",1,,1,
8353,CROWFOOT SCHOOL DISTRICT,550 CASCADE DR,LEBANON,97355,(503) 451-1371,"J.DAVID CLOUD, SUPERINTENDENT",1,,1,
8796,D & W MOBIL,3092 S SANTIAM HWY,LEBANON,97355,5034512923,LOUIS SCHWINDT,3,,3,
8764,ENTEK MANUFACTURING INC,262 HANSARD AVE,LEBANON,97355,(503)259-3901,"ROBERT E HOWARD, GENERAL COUNSEL",1,,,
11531,EVERETT & PHILLIS ENIX,1412 AIRPORT RD.,LEBANON,97355,(503)258-6829,EVERETT & PHILLIS ENIX,2,,2,
3170,GEORGIA PACIFIC,37680 RIVER DR,LEBANON,97355,(503) 451-1463,"TOM ALLEY, MANAGER OPERATIONS",2,,2,
9195,H & N CHEVRON,805 PARK ST,LEBANON,97355,(503)928-3385,Rejiv Kumar,3,3,,3
2312,HAMILTON CREEK SCHOOL DISTRICT 33C,32135 BERLIN RD,LEBANON,97355,(503) 258-6746,"T. TOMLINSON, SUPERINTENDENT",1,,1,
9521,HARRISON ST. LIFT STATION,W END OF HARRISON OFF HANSARD AVE,LEBANON,97355,(503) 451-7437,"BRIAN HALL,",1,,1,
3154,JACK THOMAS FORD,990 2ND ST,LEBANON,97355,(503)259-1294,"BILL PARKER, BODY SHOP MANAGER",2,,1,
2592,JACK'S CAT & BACKHOE SERVICE,33514 BREWSTER RD,LEBANON,97355,(503)259-1076,"JACK'S CAT & BACKHOE SERVICE,OWNER",1,,1,
5202,KNOTHOLE MARKET,2412 S SANTIAM HWY,LEBANON,97355,(541) 570-5271,Daniel Deibele,3,3,,3
7142,LACOMB SCHOOL DISTRICT #73C,34110 E LACOMB RD,LEBANON,97355,(503)258-6489,"ELDON G WORTMAN, SUPERINTENDENT",2,,2,
5794,LACOMB STATION,41494 LACOMB DR,LEBANON,97355,(541) 223-9628,Mary Rutherford,12,5,7,5
11302,LEBANON #13,2186 N SANTIAM,LEBANON,97355,(541)396-5571,"RON LAFRANCHI, OWNER",3,2,,2
10909,LEBANON ANIMAL HOSPITAL,2505 S SANTIAM HWY,LEBANON,97355,(503)259-3621,"ARDEN LARSEN, OWNER",1,,1,
7477,LEBANON AUCTION YARD,37087 KGAL DR,LEBANON,97355,(503) 259-1251,SAMUEL COWART,2,,2,
7042,LEBANON CARDLOCK,33299 SANTIAM HWY,LEBANON,97355,(253) 867-3281,Selim Abounader,5,5,,5
3159,LEBANON CITY/RURAL FIRE DEPT.,1050 W OAK ST,LEBANON,97355,(503)451-7441,"LINCOLN A OEDER, DEPUTY CHIEF",3,,3,
3731,LEBANON COMMUNITY HOSPITAL,525 N SANTIAM HWY,LEBANON,97355,(541) 258-2101,"Layne Hayes, Engineering",4,1,,1
8356,LEBANON COMMUNITY SCHOOL DIST #9,550 CASCADE DR,LEBANON,97355,(503) 451-7392,JERRY MCVAIN,1,,1,
9194,LEBANON FAST GAS,1550 S MAIN,LEBANON,97355,(541) 258-6963,Rejiv Kumar,11,4,7,4
6315,LEBANON LUMBER DIVISION,WEIRICH DR,LEBANON,97355,(503) 926-7771,"RICHARD L. BARRETT, ENGINEER",2,,2,
8231,LEBANON MIDDLE SCHOOL - DISTRICT 16C,60 MAIN ST,LEBANON,97355,(503)451-1250,"JAMES GILLISPIE, MAINT/TRANS DIRECTOR",2,,2,
590,LEBANON OMS,36646 OAK DR,LEBANON,97355,(503)378-3914,"B.N. SCHRIEVER, INSTALLATIONS OFFICER",4,,4,
6300,LEBANON PLYWOOD DIVISION,E MILTON ST,LEBANON,97355,(503) 926-7771,"RICHARD L. BARRETT, ENGINEER",3,,3,
3686,"LEBANON PLYWOOD, INC.",3213 S SANTIAM HWY,LEBANON,97355,(503) 451-1341,"S WOODWARD, PLANT MANAGER",1,,1,
2665,LEBANON SAND & GRAVEL,BREWSTER RD,LEBANON,97355,(503) 928-2547,"BOB ALLEN, MANAGER",2,,2,
11087,LEBANON SAND & GRAVEL,BERLIN RD,LEBANON,97355,(503)928-6491,"K C KLOSTERMAN, FAC MGR",1,,1,
8151,LEBANON SCHOOLS DIST. 16-C (BUS GARAGE),485 S 5TH ST,LEBANON,97355,(503)451-1250,"JAMES L. GILLISPIE, MAINT. SUPERVISOR",3,,3,
11521,"LEBANON SERVCO, INC.",1200 E GRANT ST,LEBANON,97355,(541)258-5644,DAVID J. HICKEY,1,,1,
7067,LEBANON SHELL,643 PARK ST,LEBANON,97355,(503) 258-6363,"LARRY TURNER, MANAGER",7,,7,
9969,LEBANON STATE AIRPORT,AIRWAY RD - HANGER AT N END OF RAMP,LEBANON,97355,(503)926-7990,"JACK KASPER, TANK OWNER",1,,1,
8152,LEBANON UNION HIGH,1700 S 5TH ST,LEBANON,97355,(503)451-1250,"JAMES L. GILLISPIE, MAINTENANCE SUPV.",1,,1,
4214,LEBANON WASTEWATER TREATMENT PLANT,33110 TENNESSEE RD,LEBANON,97355,(541) 451-1117,Brian Helliwell,1,,1,
1409,LINN COUNTY ROAD DEPT - LEBANON,31115 OLD SANTIAM HWY,LEBANON,97355,(503) 967-3919,"NEAL D MICHAEL, LINN COUNTY ROADMASTER",3,,3,
1558,LINN GEAR COMPANY,100 N 8TH ST,LEBANON,97355,(503) 259-1211,"JOHN HAINZ, MAINTENANCE SUPERVISOR",1,,1,
1760,LOVE PROPERTIES,2721 S MAIN RD,LEBANON,97355,(503)258-8574,"MR. L. D. VAN OVER, OWNER/PARTNER",3,,3,
10682,MCCOLLUM,2020 S SANTIAM HWY,LEBANON,97355,(503) 258-3116,"LES EARDTH, BODY SHOP OWNER",2,,2,
161,MILLERS EXXON,395 TANGENT ST,LEBANON,97355,(503)451-1551,"GEORGE MILLER, LESSOR",4,,4,
9420,NORTHWESTERN TELEPHONE SYSTEMS INC.,895 2ND ST,LEBANON,97355,(503) 259-7260,STEVE HUDSON,1,,1,
3693,"NORTHWESTERN TELEPHONE SYSTEMS,INC.",GORE DR,LEBANON,97355,(503) 259-7260,"STEVE HUDSON, GEN. PLANT SUPERINTENDENT",1,,1,
7325,PACIFIC POWER & LIGHT,914 2ND ST,LEBANON,97355,(503) 258-3188,"RICHARD R. EBBERT, DISTRICT MANAGER",1,,1,
7151,PINEWAY GOLF COURSE,30949 PINEWAY RD,LEBANON,97355,(503)258-8919,"LESLIE JAMES GLASSER, OWNER",1,,1,
1972,POOR RICHARDS MINI MART,3510 S SANTIAM HWY,LEBANON,97355,(503) 259-1337,"RICHARD SCHAEFER, OWNER",6,,6,
7671,PRIMASING MOTOR'S INC,1211 MAIN ST,LEBANON,97355,(503)258-8191,"GENE E PRIMASING, PRESIDENT",3,,3,
4469,"RUSS' DAY AND NITE MARKETS, INC.",34100 BREWSTER RD,LEBANON,97355,(503)258-8606,DANIEL L. BREWSTER,4,,4,
12072,SAFEWAY GASOLINE 1558,1983 S. MAIN STREET,LEBANON,97355,503-704-2683,Shawnlyn Elton,3,3,,3
2432,SERVICE STATION,1205 MAIN ST,LEBANON,97355,(503) 258-5894,ELMERJANE MORGAN,8,,8,
3265,SERVICE STATION,910 MAIN ST,LEBANON,97355,(503) 285-5894,C & M INVESTMENTS,9,,9,
4265,SIERRA ENTERPRISES OREGON INC #31,300 N SANTIAM HWY,LEBANON,97355,(503) 661-1244,Rania Dahabreh,9,4,5,4
5025,SODAVILLE STORE,30750 SODAVILLE RD,LEBANON,97355,(503)451-4647,"JUDITH BAKER, OWNER",2,,2,
11502,STARLITE PROPERTY,5270 S SANTIAM HWY,LEBANON,97355,(503),STEVE HANSON,2,,2,
7909,"TIMBER VALLEY DAIRY, INC",2300 S MAIN RD,LEBANON,97355,(503) 258-5611,"TIMBER VALLEY DAIRY, INC",1,,1,
4414,TRUAX CORPORATION  #40,2684 S SANTIAM HWY,LEBANON,97355,(503) 758-1500,Tom Lathrop,6,4,,4
4421,"TRUAX CORPORATION, #41",951 PARK ST,LEBANON,97355,(503) 758-1500,"JOHN TRUAX, PRESIDENT",9,,9,
6033,USWEST - PLAINVIEW REPEATER - 010203,S34 T12S R3W,LEBANON,97355,(503) 295-2004,WILLIAM ARCHER,1,,1,
577,WATERLOO STORE,39347 GROSS ST,WATERLOO,97355,(503) 259-1715,"MILDRED J. MCCLURE, PRESIDENT",2,,2,
7614,LOGSDEN COUNTRY STORE LTD,7550 LOGSDEN ROAD,LOGSDEN,97357,(503) 444-2454,CAROL LOWE,3,,3,
4977,FRANK LUMBER CO INC,47983 E LYONS MILL CITY DR,LYONS,97358,(503) 897-2371 X 243,"FRED N KRECKLOW, MAINT SUPERINTENDENT",1,,1,
1550,"FRERES LUMBER CO., INC.",141 14TH ST,LYONS,97358,(503) 859-2121,"TED FRERES, VICE PRESIDENT",4,,4,
10549,LINN COUNTY LYONS SHOP,NEAL PARK ROAD,LYONS,97358,(503) 967-3919,"NEAL D. MICHAEL, ROADMASTER",1,,1,
209,LYONS EXXON,610 MAIN ST,LYONS,97358,(503) 859-2792,"MIKE WAGNER, MGR/PRES",5,,5,
10544,MARI-LINN SCHOOL,741 5TH ST,LYONS,97358,(503) 859-2154,ADMINISTRATOR,1,,1,
9738,"NELSON LOGGING, INC",46126 LYONS MILL CITY DR,LYONS,97358,(503) 859-2184,SANDRA GRAVES,1,,1,
7709,OR STATE FORESTRY - SANTIAM GUARD STA,22965 N FORK RD SE,LYONS,97358,(503) 859-2151,"DUANE WAGNER, ASST. DISTRICT FORESTER",3,,3,
6394,UNION STATION,917 Main St.,LYONS,97358,(503) 859-2496,"RON ADAMS, OWNER",6,,6,
10232,WILSON HATCHERY & POULTRY FARM,22625 JENNIE RD,LYONS,97358,(503)859-2134,"SUSAN LINDERMANN, SECRETARY",2,,2,
3858,"WILSON OPERATIONS, INC",45098 HIGHWAY 226,LYONS,97358,(503)859-2165,"R.F. WILSON, OWNER",2,,2,
5287,"YOUNG & MORGAN LUMBER, INC.",47842 CLIPFELL LANE,LYONS,97358,(503)859-2131,"MYLES MCMILLAN, SUPERINTENDENT",1,,1,
7929,YOUNG & MORGAN TRUCKING CO,45904 LYONS-MILL CITY DR.,LYONS,97358,(503)859-2148,"BOB STOCKBURGER, SUPERINTENDENT",3,,3,
182,MARION GROCERY,5848 STAYTON RD SE,MARION,97359,(503) 769-3869,"STEVE SCUITO, OWNER",2,,2,
9506,DETROIT DAM PROJECT,STAR ROUTE BOX 317,MILL CITY,97360,(503) 367-5124,PAUL PETERS,1,,1,
1707,FORESTER EQUIPMENT INC,161 4TH AVE S,MILL CITY,97360,(503)897-2099,"JIM HOOVER, VP",1,,1,
7634,FRED A MOORE INC,27860 N SANTIAM HWY,MILL CITY,97360,(503)897-2230,"VERL A MOBERG, PRESIDENT",3,,3,
5179,JONES FAMILY REVOCABLE TRUST,509 NE SANTIAM BLVD,MILL CITY,97360,503-390-5675,Courtney Jones,7,,7,
2078,MILL CITY CENTRAL OFFICE,261 SW 1ST ST,MILL CITY,97360,(503)462-4800,"R D MCLAUGHLIN, SR ENGINEER - BLDGS",1,,1,
12666,MILL CITY CHEVRON,256 NW 9TH AVE,MILL CITY,97360,(503) 509-9428,MANPREET SINGH,4,4,,4
158,MILL CITY MOBIL,654 NW SANTIAM BLVD,MILL CITY,97360,(541) 226-6435,Robert Eastridge III,7,3,4,3
10113,MILL CITY SHELL STATION,180 SW BROADWAY,MILL CITY,97360,(503)967-4034,DOUG SWEETLAND,3,,3,
3608,MILL CITY TEXACO,382 N SANTIAM HWY,MILL CITY,97360,(503)588-0455,PHIL MURRAY,5,,5,
8157,"MILL CITY, CITY OF",252 CEDAR ST SW,MILL CITY,97360,(503)897-2302,"JOHN DICKINSON, WT SUPERINTENDENT",1,,1,
826,BOISE CASCADE REGION OFFICE,450 N PACIFIC HWY,MONMOUTH,97361,(503)838-1610,"JIM CASH, PURCHASING MANAGER",1,,1,
8392,BRANDT SANITARY SERVICE INC,158 PACIFIC Ave S,MONMOUTH,97361,(503)838-0464,"DARRELL BRANDT, OWNER",5,,5,
1553,"BUCKOVIC, WARREN",12340 AIRLIE RD,MONMOUTH,97361,(503) 838-2638,"WARREN BUCKOVIC, OWNER",5,,5,
762,CHEVRON USA INC #99035,113 NORTH PACIFIC STREET,MONMOUTH,97361,(503) 838-3778,"C M NEUSCHWANDER, DEALER",8,,8,
144,CIRCLE K #9635,595 MAIN ST E,MONMOUTH,97361,(503) 838-4697,Reyna Mendez,7,2,5,2
11235,GENETICS OUTPLANTING FIELD TEST SITE,ZUMWALT RD,MONMOUTH,97361,(503)750-7255,SIUSLAW NAT'L FOREST,1,,1,
7574,HOWARD RASMUSSEN,13340 S PACIFIC HWY W,MONMOUTH,97361,(503)745-5800,"HOWARD RASMUSSEN, CURRENT OWNER",2,,2,
972,"JOSEPH FRANKO, INC.",112 N PACIFIC HWY,MONMOUTH,97361,(818) 206-5705,Shane Nolan,8,,8,
11799,KEN MCKINNEY / OSTROM LUMBER,12775 KINGS VALLEY HWY.,MONMOUTH,97361,(503)623-5681,KEN MCKINNEY,1,,1,
9311,KINGS VALLEY STORE,39088 KINGS VALLEY HWY,MONMOUTH,97361,(541) 929-2189,NORM ARNOLD,1,,1,
5539,MAIN STREET PIZZA,180 E MAIN,MONMOUTH,97361,(503) 363-7676,Marc Nelson,5,,5,
11001,MARR BROS,779 W CHURCH,MONMOUTH,97361,(503)838-1830,"JIM MARR, OWNER",1,,1,
9767,RAINBOW HILL RANCH,14080 AIRLIE RD,MONMOUTH,97361,(503)838-2726,"LOUIS HAMILTON, PARTNER",1,,1,
235,RICHARDS STORE,13160 S PACIFIC HWY W SUVER JCT,MONMOUTH,97361,(503)838-1872,"LOU RICHARDS, OWNER",4,,4,
456,SCREEN PLANT,29910 CAMP ADAIR RD,MONMOUTH,97361,(503)745-5649,"DALE M. MILLER, PLANT OPERATION SUPV.",3,,3,
9089,TOPA MOBIL,350 N PACIFIC HWY,MONMOUTH,97361,(503) 838-2579,"DOUG DAVIS, MANAGER",4,,4,
5310,"WELL #1, WASTEWATER TREATMENT PLANT",401 N HOGAN RD,MONMOUTH,97361,(503)838-0722,"RUSSELL FAUST, DIRECTOR OF PUBLIC WORKS",5,,5,
1992,WESTERN OREGON STATE COLLEGE,IN FRONT OF PHYSICAL PLANT BUILDING,MONMOUTH,97361,(503) 838-1335,"WES ROBERTS, PHYSICAL PLANT DIRECTOR",4,,4,
2060,WILLAMETTE SEED CO,8625 SUVER RD,MONMOUTH,97361,(503)838-1863,"STEVE SILBERNAGEL, PLANT MANAGER",1,,1,
7529,4B FARMS INC,15234 BUTSCH LANE NE,MT ANGEL,97362,(503) 845-2485,LORI PAVLICEK,8,3,5,3
10111,ANNEN BROS IN,7750 ANNEN LN NE,MOUNT ANGEL,97362,(503)845-2890,"JOHN ANNEN, MANAGER",1,,1,
11927,"BERG & SONS, INC.",14554 MARQUAM ROAD,MT ANGEL,97362,(503) 873-5238,ROBERT A. BERG,2,,2,
8614,CENEX AG INC,13007 DOWNS RD NE,MT ANGEL,97362,(503)845-9251,"DENNIS ROSE, MANAGER",1,,1,
11900,CITY OF MT. ANGEL PUBLIC WORKS/LIBRARY,105 CLEVELAND ST.,MT ANGEL,97362,(503)845-9291,"R. HUDDLESTON, CITY ADMINISTRATOR",2,,2,
7357,CUL-MAR PRODUCTS INC,RAILROAD DEPOT,MT ANGEL,97362,(503) 845-6100,"JANET KETCHUM, OWNER",1,,1,
2990,EDER BROTHERS,11690 HOOK RD,MT ANGEL,97362,(503)845-6033,"JOE EDER, PARTNER",2,,2,
12680,EISENBAHN APARTMENTS,200 RAILROAD AVE,MOUNT ANGEL,97362,(310) 291-6987,IIANA GAT,1,,1,
2654,FORMER BODKIN BUILDING,190 S MAIN,MT ANGEL,97362,(503) 845-2265,"LARRY FERGUSON, BRANCH MANAGER",2,,1,
3708,FORMER: OIL PRODUCTS MT ANGEL CARDLOCK,140 PALMER ST,MT ANGEL,97362,(503) 588-5212,John Lattimer,6,,6,
12468,GEM EQUIPMENT OF OREGON,1010 N MAIN ST,MOUNT ANGEL,97362,503-845-1905,STEVE ROSS,2,,2,
5071,"GS CO., INC. DBA MT. ANGEL 76",220 MAIN ST,MT ANGEL,97362,(503) 845-9367,"GAYLE SCHMIDT, OWNER",8,4,4,4
1406,"HEIDT, LEONARD",16563 OTTER LANE,MT ANGEL,97362,(503)634-2260,LEONARD HEIDT,1,,,
129,J & J FARMS,14143 E MARQUAM RD NE,MOUNT ANGEL,97362,(503)845-2537,J & J FARMS,1,,1,
10882,JOHN F KENNEDY HIGH SCHOOL,890 E MARQUAM ST,MOUNT ANGEL,97362,(503)845-6128,"TONI HARDMAN, SUPERINTENDENT",2,,2,
9903,"JONGENEEL, ARIE",16153 E MARQUAM RD NE,MOUNT ANGEL,97362,(503)634-2632,"ARIE JONGENEEL, OWNER",1,,1,
9878,MARQUAM STORE & LOCKERS,36880 S HWY 213,MARQUAM,97362,(503)829-9367,WAYNE A PETERSON,3,,3,
253,MICK'S SHELL SERVICE,120 N MAIN ST,MOUNT ANGEL,97362,(503) 845-2521,"MICK BRENDEN, OWNER",5,,5,
2369,MONITOR SCHOOL DIST #142J,12465 MERIDIAN RD NE,MOUNT ANGEL,97362,(503) 634-2421,"THOMAS GUTHRIE, SUPERINTENDENT",1,,1,
7824,OAK LANE FARMS INC,8167 OAK LANE,MT ANGEL,97362,(503) 845-6185,"CHARLES D WAURA, PRESIDENT",2,,2,
275,PACIFIC PRIDE - MT ANGEL,195 S Garfield St,Mount Angel,97362,(503) 283-2531,Derek Malsam,15,4,11,4
6693,SHASTA INDUSTRIES,200 INDUSTRIAL WAY NE,MOUNT ANGEL,97362,(503)845-2226,"W D WEAVER, GENERAL MANAGER",1,,1,
7246,STACO WELL SERVICES INC,220 ACADEMY ST,MT ANGEL,97362,(503)845-6824,"CHUCK STADELI, PRESIDENT",2,,2,
10969,US POST OFFICE,90 N GARFIELD ST,MOUNT ANGEL,97362,(503)694-5308,GEORGE SCHMIDT,1,,1,
2323,AGATE BEACH GOLF COURSE INC,4100 N COAST HWY,NEWPORT,97365,(503)265-7331,"TERENCE R MARTIN, GREENS SUPERINTENDENT",1,,1,
3943,ARCO SS #940,527 N COAST HWY,NEWPORT,97365,(503)265-5733,"CLARK D GRIFFITH, DEALER",5,,5,
8566,BEVENS MARKET & DELI,960 SW COAST HWY,NEWPORT,97365,(425) 736-3567,Thomas Vick,6,3,3,3
5773,CARSON NEWPORT PAC PRIDE,250 NW 3RD ST,NEWPORT,97365,(503) 224-8500,Marti Sharp,5,5,,5
5269,CARVER INC. PORT DOCK 5,346 SE BAY BLVD,NEWPORT,97365,(541) 230-4090,Steve Caver,5,2,3,2
54,CENTRAL LINCOLN PUD,S BEACH WAREHOUSE,NEWPORT,97365,(503)265-3211,"MICHAEL L WILSON, SENIOR OPERATIONS ENG",2,,2,
7446,CENTRAL LINCOLN PUD,2129 N COAST HWY,NEWPORT,97365,(503) 265-3211,"RUDY DEBUSSCHERE, FLEET MANAGER",1,,1,
493,CHEVRON USA INC #99871,116 N COAST HWY,NEWPORT,97365,(503) 265-7162,"G WYMORE, DEALER",7,,7,
8543,CIRCLE K #9645,22 N COAST HWY,NEWPORT,97365,(541) 265-8402,Reyna Mendez,5,2,3,2
11567,CITY OF NEWPORT-CITY HALL,810 SW ALDER STREET,NEWPORT,97365,(503)265-4291,LEE RITZMAN,1,,1,
1759,DALE WALKER FORD INC,1107 N COAST HWY,NEWPORT,97365,(503)265-4601,DALE WALKER FORD INC,2,,2,
2554,DEPOE BAY FISH CO INC,617 SW BAY BLVD,NEWPORT,97365,(503)265-8833,"JERRY BATES, PRESIDENT",2,,2,
8822,"ED DASENBROCK EXCAVATING, INC.",4364 S COAST HWY,SOUTH BEACH,97365,5032652174,"ED DASEN BROCK, SEC./TREAS.",2,,2,
1424,EMBARCADERO SITE,1000 SE BAY BLVD,NEWPORT,97365,(541) 765-7780,ROBERT WRIGHT,3,,3,
7214,FAIR LINE MARINE INC,4592 YAQUINA BAY RD,NEWPORT,97365,(503)265-7819,"AL WEHREN, OWNER",1,,1,
11692,FORMER GREEN ELECTRIC,123 NE 8TH STREET,NEWPORT,97365,(503)265-9359,MARY GREEN,1,,1,
12632,FRED MEYER FUEL #227 - NEWPORT,1359 N COAST HWY,NEWPORT,97365,(503) 797-3512,DANIEL HERMANN,3,3,,3
2589,GROTH-GATES SHEET METAL INC,218 NW 12TH ST,NEWPORT,97365,(503)265-8636,"LOUIS T GATES, PRESIDENT",1,,1,
10413,HATFIELD MARINE SCIENCE CENTER,2111 SE MARINE SCIENCE DR,NEWPORT,97365,(541) 754-4418,Primo Knight,1,1,,1
10444,HAYDEN MOTOR CO,1422 N COAST HWY,NEWPORT,97365,(503)265-7731,"RAYMOND HAYDEN, OWNER",2,,2,
2166,INDEPENDENT ORDER OF ODD FELLOWS,1132 SW NATERLIN DR,NEWPORT,97365,(503)563-2890,"EDWIN P BERRETH, SECRETARY",1,,1,
2871,JORDAN DIST CO,109 NW 55TH,NEWPORT,97365,(503)265-5841,JACK M JORDAN,1,,1,
4143,LINCOLN COUNTY COURTHOUSE,225 W OLIVE ST,NEWPORT,97365,(503) 265-5747,LON LORIMOR,1,,1,
11362,LINCOLN COUNTY FUELING FACILITY,817 NE 3RD ST,NEWPORT,97365,(541) 265-5747,Wayne Tanons,2,2,,2
10508,LINCOLN COUNTY HUMAN SERVICE BLDG,255 SW COAST HWY,NEWPORT,97365,(503) 265-5747,LON LORIMOR,1,,1,
10760,LINCOLN COUNTY JAIL,251 W OLIVE,NEWPORT,97365,1-541-574-1221,Wayne Tanons,1,1,,1
5709,LINCOLN COUNTY ROAD DEPARTMENT,827 NE YAQUINA HEIGHTS DR,NEWPORT,97365,(503) 265-5747,LON LORIMOR,4,,4,
5856,LOU'S MOBIL,846 S COAST HWY,NEWPORT,97365,(503) 265-3500,"LOU LIMBRUNNER, OWNER",4,,4,
8646,M R WOOD OIL,835 N COAST HWY,NEWPORT,97365,(503)265-2412,"DYXIE YOUNG, OFFICE MANAGER",5,,5,
9582,N. NEWPORT CHEVRON CC# 94,1517 N COAST HWY,NEWPORT,97365,(541) 758-1500,Tom Lathrop,10,3,7,3
11598,NEWPORT CFN,211 NE HARNEY STREET,NEWPORT,97365,(503) 224-8500,Marti Sharp,2,2,,2
1023,NEWPORT CHEVRON #93,143 SW COAST HWY,NEWPORT,97365,(541) 758-1500,Tom Lathrop,7,,6,
2963,NEWPORT CITY SHOP,845 NE YAQUINA HEIGHTS DR,NEWPORT,97365,(503) 265-4291,"LARRY CRISLER, PUBLIC WORKS DIRECTOR",3,,3,
8647,NEWPORT EXXON,835 N COAST HWY,NEWPORT,97365,(503)265-2412,"DYXIE YOUNG, OFFICE MANAGER",1,,1,
3152,NEWPORT FIRE DEPARTMENT,245 NW 10TH,NEWPORT,97365,(503) 265-9461,"DON ROWLEY, CHIEF",2,,2,
9180,NEWPORT MARINA AT SOUTH BEACH,2301 S.E. MARINE SCIENCE DR,NEWPORT,97365,(541) 867-6657,"CHRIS URBACH, MARINA MANAGER",2,2,,2
3631,NEWPORT MUNICIPAL AIRPORT,810 SW ALDER STREET,NEWPORT,97365,(503)265-4291,MIKE EASTMAN,2,,2,
5283,NEWPORT RENTAL SERVICE CO,435 E OLIVE ST,NEWPORT,97365,(503)265-9036,"STEVE LAWRENCE, MANAGER",1,,1,
9801,NEWPORT SHRIMP COMPANY,213 SW BAY BLVD,NEWPORT,97365,(503) 265-4215,"LARRY WHITEHURST, MAINTENANCE MANAGER",3,,3,
2381,NEWPORT TEXACO,610 N COAST HWY,NEWPORT,97365,(503)265-6288,"MARK MCGUIRE, MANAGER",7,,7,
4799,NEWPORT VORTAC,NW 1/4 SEC 32,NEWPORT,97365,(503) 687-6440,"FLOYD D STEAD, SFO MANAGER",1,,1,
11798,NOAA FIELD STATION HATFIELD MARINE CNTR,2030 SE MARINE SCIENCE DR,NEWPORT,97365,(503),,1,,1,
12224,OCEAN TIRE & AUTO SERVICE,1114 N COAST HWY,NEWPORT,97365,(541) 444-2249,JOHN JANTZI,1,,1,
1095,OR STATE HWY - 2-4 NEWPORT,253 1ST ST,NEWPORT,97365,(503)265-2644,"DUANE RIGGS, ASSISTANT FOREMAN, HMS 1",9,,9,
10677,OREGON COAST AQUARIUM INC,2820 SE FERRY SLIP RD,NEWPORT,97365,(503)867-3474,PHYLLIS BELL,2,,2,
835,OREGON STATE PARKS,198 NE 123RD ST,NEWPORT,97365,(541) 265-4560,Claude Crocker,2,,2,
11252,PACIFIC COMMUNITY HOSPITAL,930 SW ABBEY ST,NEWPORT,97365,(541) 574-4893,Jon Connor - Plant Services,3,,3,
